"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2026 17:00:00 - 03/01/2026 17:15:00","BZN|HR","Without Sequence","114.17","",""
"03/01/2026 17:15:00 - 03/01/2026 17:30:00","BZN|HR","Without Sequence","110.11","",""
"03/01/2026 17:30:00 - 03/01/2026 17:45:00","BZN|HR","Without Sequence","111.01","",""
"03/01/2026 17:45:00 - 03/01/2026 18:00:00","BZN|HR","Without Sequence","111.91","",""
"03/01/2026 18:00:00 - 03/01/2026 18:15:00","BZN|HR","Without Sequence","115.91","",""
"03/01/2026 18:15:00 - 03/01/2026 18:30:00","BZN|HR","Without Sequence","112.38","",""
"03/01/2026 18:30:00 - 03/01/2026 18:45:00","BZN|HR","Without Sequence","114.65","",""
"03/01/2026 18:45:00 - 03/01/2026 19:00:00","BZN|HR","Without Sequence","110.61","",""
"03/01/2026 19:00:00 - 03/01/2026 19:15:00","BZN|HR","Without Sequence","111.71","",""
"03/01/2026 19:15:00 - 03/01/2026 19:30:00","BZN|HR","Without Sequence","114.69","",""
"03/01/2026 19:30:00 - 03/01/2026 19:45:00","BZN|HR","Without Sequence","111.14","",""
