"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2024 01:15:00 - 03/01/2024 01:30:00","BZN|HU","124.43","116.66","120.65","101.39"
"03/01/2024 01:30:00 - 03/01/2024 01:45:00","BZN|HU","124.24","117.43","120.48","104.42"
"03/01/2024 01:45:00 - 03/01/2024 02:00:00","BZN|HU","124.04","107.91","120.31","108.06"
"03/01/2024 02:00:00 - 03/01/2024 02:15:00","BZN|HU","123.21","110.20","121.03","113.38"
"03/01/2024 02:15:00 - 03/01/2024 02:30:00","BZN|HU","121.74","112.75","101.83","116.66"
"03/01/2024 02:30:00 - 03/01/2024 02:45:00","BZN|HU","120.27","118.97","106.14","134.28"
"03/01/2024 02:45:00 - 03/01/2024 03:00:00","BZN|HU","118.80","125.87","110.45","142.68"
"03/01/2024 03:00:00 - 03/01/2024 03:15:00","BZN|HU","117.57","128.38","115.19","172.20"
"03/01/2024 03:15:00 - 03/01/2024 03:30:00","BZN|HU","116.59","131.80","135.30","170.01"
"03/01/2024 03:30:00 - 03/01/2024 03:45:00","BZN|HU","115.61","135.67","137.60","178.22"
"03/01/2024 03:45:00 - 03/01/2024 04:00:00","BZN|HU","114.64","130.72","139.91","187.07"
"03/01/2024 04:00:00 - 03/01/2024 04:15:00","BZN|HU","114.75","135.15","142.47","195.44"
"03/01/2024 04:15:00 - 03/01/2024 04:30:00","BZN|HU","115.95","138.81","167.73","204.57"
"03/01/2024 04:30:00 - 03/01/2024 04:45:00","BZN|HU","117.15","142.48","168.23","208.60"
"03/01/2024 04:45:00 - 03/01/2024 05:00:00","BZN|HU","118.36","150.88","168.72","226.38"
"03/01/2024 05:00:00 - 03/01/2024 05:15:00","BZN|HU","119.40","152.10","167.96","222.91"
"03/01/2024 05:15:00 - 03/01/2024 05:30:00","BZN|HU","120.27","151.74","182.47","211.95"
"03/01/2024 05:30:00 - 03/01/2024 05:45:00","BZN|HU","121.15","151.38","178.81","206.55"
"03/01/2024 05:45:00 - 03/01/2024 06:00:00","BZN|HU","122.03","161.89","177.11","195.95"
"03/01/2024 06:00:00 - 03/01/2024 06:15:00","BZN|HU","122.88","160.59","173.73","181.36"
"03/01/2024 06:15:00 - 03/01/2024 06:30:00","BZN|HU","123.71","160.01","179.54","177.86"
"03/01/2024 06:30:00 - 03/01/2024 06:45:00","BZN|HU","124.54","159.42","175.47","177.81"
"03/01/2024 06:45:00 - 03/01/2024 07:00:00","BZN|HU","125.36","166.61","171.40","180.69"
"03/01/2024 07:00:00 - 03/01/2024 07:15:00","BZN|HU","126.12","164.48","167.44","190.66"
"03/01/2024 07:15:00 - 03/01/2024 07:30:00","BZN|HU","126.82","156.53","155.83","191.91"
"03/01/2024 07:30:00 - 03/01/2024 07:45:00","BZN|HU","127.52","153.80","153.85","181.73"
"03/01/2024 07:45:00 - 03/01/2024 08:00:00","BZN|HU","128.22","158.25","151.88","170.20"
